"name","description","createdAt","labels","embedCode","source","duration"
"Worthy_RhythmGuitar_Verse_3_V1.mov",,"2017-04-26T17:45:58Z","","F5M3R4YTE6W9K_GRj6PNoDzVSnanua2L","http://cms.ooyala.com/F5M3R4YTE6W9K_GRj6PNoDzVSnanua2L%2F0000000000000-0000046578925?Signature=y%2FbhgKPJ7ILB9vBfq7OfYlOrSiI%3D&Expires=1518552036&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",36661
"Worthy_RhythmGuitar_Verse_2_V1.mov",,"2017-04-26T17:45:57Z","","93M3R4YTE662VoatFh712VApeF5ucRGn","http://cms.ooyala.com/93M3R4YTE662VoatFh712VApeF5ucRGn%2F0000000000000-0000043960567?Signature=WATogi%2B4w5yRMJ%2FbUskAXGz7qbM%3D&Expires=1518552036&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",34492
"Worthy_RhythmGuitar_Turn_1_V1.mov",,"2017-04-26T17:45:57Z","","91M3R4YTE61JTT2os5B-mTtlp-xNoBeS","http://cms.ooyala.com/91M3R4YTE61JTT2os5B-mTtlp-xNoBeS%2F0000000000000-0000013705197?Signature=HT9yJ%2FNoEXBSl0Z9FTKYyz6bcdY%3D&Expires=1518552036&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",10176
"Worthy_RhythmGuitar_Turn_2_V1.mov",,"2017-04-26T17:45:57Z","","9zM3R4YTE6vwOUxW6OOkUQiKW_QnF7ur","http://cms.ooyala.com/9zM3R4YTE6vwOUxW6OOkUQiKW_QnF7ur%2F0000000000000-0000018583618?Signature=9EErwLuE%2FVJfLBycH%2BTAREQ%2BN8g%3D&Expires=1518552036&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",14139
"Worthy_RhythmGuitar_Outro_V1.mov",,"2017-04-26T17:45:57Z","","9xM3R4YTE6Ss3gdI1Ohf241RC07WAgeW","http://cms.ooyala.com/9xM3R4YTE6Ss3gdI1Ohf241RC07WAgeW%2F0000000000000-0000029084047?Signature=DyvP915eOwf19bI4crHPIN8ozeU%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",22272
"Worthy_RhythmGuitar_Tag_V1.mov",,"2017-04-26T17:45:57Z","","9vM3R4YTE61nuZ3VRY3D_dIOODHNSi4j","http://cms.ooyala.com/9vM3R4YTE61nuZ3VRY3D_dIOODHNSi4j%2F0000000000000-0000028268585?Signature=r4WbvyJaIoxMd0GHa8qveqvUSMw%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",21813
"Worthy_RhythmGuitar_Chorus_3_V1.mov",,"2017-04-26T17:45:57Z","","9tM3R4YTE6sfJAgCQXD_OeZVE_ztBgEj","http://cms.ooyala.com/9tM3R4YTE6sfJAgCQXD_OeZVE_ztBgEj%2F0000000000000-0000045283425?Signature=NW%2FXvdzMJmKErJBD6%2B3QqxUvLfI%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",35452
"Worthy_RhythmGuitar_Chorus_2_V1.mov",,"2017-04-26T17:45:57Z","","9rM3R4YTE69OmtP4t8I8jRQqi2abqu57","http://cms.ooyala.com/9rM3R4YTE69OmtP4t8I8jRQqi2abqu57%2F0000000000000-0000047395562?Signature=1sHCdyqyRBcnU5EsQK5tx0wkjUo%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",37370
"Worthy_RhythmGuitar_Chorus_1_V1.mov",,"2017-04-26T17:45:57Z","","9pM3R4YTE66juR6gkr2EjjuUaLyTL09x","http://cms.ooyala.com/9pM3R4YTE66juR6gkr2EjjuUaLyTL09x%2F0000000000000-0000028555822?Signature=5jpYc%2ByKxxQLjqA7q0lAwGp6LpA%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",22105
"Worthy_LeadGuitar_Verse_1_V1.mov",,"2017-04-26T17:45:57Z","","9nM3R4YTE6S9sUrCzICwIr4LhLm1A4yA","http://cms.ooyala.com/9nM3R4YTE6S9sUrCzICwIr4LhLm1A4yA%2F0000000000000-0000042191112?Signature=sXyQE619KbxIKkU9HsfUyVmA8bw%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",33116
"Worthy_RhythmGuitar_Bridge_V1.mov",,"2017-04-26T17:45:56Z","","FlM3R4YTE6TvsieSC8YHMAhwK2cWAaQi","http://cms.ooyala.com/FlM3R4YTE6TvsieSC8YHMAhwK2cWAaQi%2F0000000000000-0000049465831?Signature=p2RN4auMxcWM4MXCs6RGdOZMgw0%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",38621
"Worthy_LeadGuitar_Verse_2_V1.mov",,"2017-04-26T17:45:56Z","","FjM3R4YTE6YPPcX8kaqnVHtCqup7t2Nw","http://cms.ooyala.com/FjM3R4YTE6YPPcX8kaqnVHtCqup7t2Nw%2F0000000000000-0000042898636?Signature=qeSw9CvLktMIT3VXtzYJiM9hV%2Bk%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",33783
"Worthy_LeadGuitar_Turn_2_V1.mov",,"2017-04-26T17:45:56Z","","FhM3R4YTE6dnje4SLjhLjGfP1DSsgNNx","http://cms.ooyala.com/FhM3R4YTE6dnje4SLjhLjGfP1DSsgNNx%2F0000000000000-0000016587356?Signature=PTEmPIZ0aVKxODH1o8JpItrQ4NQ%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",12679
"Worthy_LeadGuitar_Turn_1_V1.mov",,"2017-04-26T17:45:56Z","","E4M3R4YTE63DxuuqStAbKvn9ksQAEJyA","http://cms.ooyala.com/E4M3R4YTE63DxuuqStAbKvn9ksQAEJyA%2F0000000000000-0000015001404?Signature=36%2Fa0KPwt7GHSAm6CckK%2F0pNwhw%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",11344
"Worthy_LeadGuitar_Tag_V1.mov",,"2017-04-26T17:45:56Z","","E2M3R4YTE60prncbQkdDth_5duuwO4XG","http://cms.ooyala.com/E2M3R4YTE60prncbQkdDth_5duuwO4XG%2F0000000000000-0000027266924?Signature=zKS9d%2FIOBtbgJbfL5U8NjH4fmOI%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",21187
"Worthy_LeadGuitar_PreChorus_V1.mov",,"2017-04-26T17:45:56Z","","E0M3R4YTE6C5WUunBMnVrT8FVORgoxkd","http://cms.ooyala.com/E0M3R4YTE6C5WUunBMnVrT8FVORgoxkd%2F0000000000000-0000016835943?Signature=Ncx5fpd97Ap9yyduI9%2BmVFKjC4M%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",12846
"Worthy_LeadGuitar_Outro_V1.mov",,"2017-04-26T17:45:56Z","","EyM3R4YTE6D4jbuZkov4pNgusPKTE5DM","http://cms.ooyala.com/EyM3R4YTE6D4jbuZkov4pNgusPKTE5DM%2F0000000000000-0000028705136?Signature=L1YwL1yiepwf4IGlNnLZ716MExU%3D&Expires=1518552037&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",22313
"Worthy_LeadGuitar_Intro_V1.mov",,"2017-04-26T17:45:56Z","","EwM3R4YTE6p8yCwliHa-o3PPsU5vhZFe","http://cms.ooyala.com/EwM3R4YTE6p8yCwliHa-o3PPsU5vhZFe%2F0000000000000-0000024884666?Signature=JRQRCEQmi34yrNvhuHTcUXZqAII%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",19269
"Worthy_LeadGuitar_Chorus_3_V1.mov",,"2017-04-26T17:45:55Z","","14MnR4YTE6XxMpLgrtQGlG0GRPhYUeZG","http://cms.ooyala.com/14MnR4YTE6XxMpLgrtQGlG0GRPhYUeZG%2F0000000000000-0000043286678?Signature=tvEgg8UQa%2FpKM870SEwArTKFFOg%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",34242
"Worthy_LeadGuitar_Chorus_2_V1.mov",,"2017-04-26T17:45:55Z","","10MnR4YTE6v1RvtVT0qEicWH4NPUcJbv","http://cms.ooyala.com/10MnR4YTE6v1RvtVT0qEicWH4NPUcJbv%2F0000000000000-0000092037859?Signature=hzv4txL2q%2FCexAG2HL%2FdZsBcb38%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",72655
"Worthy_LeadGuitar_Bridge_V1.mov",,"2017-04-26T17:45:55Z","","1yMnR4YTE6v1NqCawTWeb9j9t9J9JEIW","http://cms.ooyala.com/1yMnR4YTE6v1NqCawTWeb9j9t9J9JEIW%2F0000000000000-0000045791495?Signature=peLni%2BilID%2BrGpPnMWPrMClMNnA%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",36369
"Worthy_LeadGuitar_Chorus_1_V1.mov",,"2017-04-26T17:45:55Z","","1wMnR4YTE6Q_x32J7dimh2LI0J_3yoLN","http://cms.ooyala.com/1wMnR4YTE6Q_x32J7dimh2LI0J_3yoLN%2F0000000000000-0000027928376?Signature=%2FeWTavClwBFx8OPEXxYSYOA6KUQ%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",21813
"Worthy_LeadGuitar_Bridge_V1_1.mov",,"2017-04-26T17:45:55Z","","1uMnR4YTE6BdbuD0PHFObeUA1YAObc9W","http://cms.ooyala.com/1uMnR4YTE6BdbuD0PHFObeUA1YAObc9W%2F0000000000000-0000050232033?Signature=GKIJhty5kk0uSf8GLe%2BivgxPOHE%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",39414
"Worthy_Keys_Verse_2_V2.mov",,"2017-04-26T17:45:55Z","","1sMnR4YTE6Kd33sgikL8YtTD0bXSxHQv","http://cms.ooyala.com/1sMnR4YTE6Kd33sgikL8YtTD0bXSxHQv%2F0000000000000-0000044396026?Signature=2ZPFyzz6agbylC7%2FOy035a0KUIw%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",34993
"Worthy_Keys_Verse_3_V2.mov",,"2017-04-26T17:45:55Z","","1qMnR4YTE6MLszvauSld8OXjfHZuscSx","http://cms.ooyala.com/1qMnR4YTE6MLszvauSld8OXjfHZuscSx%2F0000000000000-0000047134476?Signature=olmpee4ueqxogtyQRdD%2Fg9oDyfs%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",37120
"Worthy_Keys_Verse_1_V2.mov",,"2017-04-26T17:45:55Z","","1oMnR4YTE6LLsj5LzT_KEoqa616biQe6","http://cms.ooyala.com/1oMnR4YTE6LLsj5LzT_KEoqa616biQe6%2F0000000000000-0000042900678?Signature=bxgfqX4UIF3OtRfCSCfklRXymDk%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",33241
"Worthy_Keys_Turn_2_V2.mov",,"2017-04-26T17:45:55Z","","1mMnR4YTE6HGiLb8-ga5x_Q5G5tMmrjr","http://cms.ooyala.com/1mMnR4YTE6HGiLb8-ga5x_Q5G5tMmrjr%2F0000000000000-0000016209953?Signature=whWi7XnfvXGkbd5%2F7t1B5i4L8wo%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",12137
"Worthy_Keys_Turn_1_V2.mov",,"2017-04-26T17:45:55Z","","1kMnR4YTE685znT6saNc8act-pMmYYCA","http://cms.ooyala.com/1kMnR4YTE685znT6saNc8act-pMmYYCA%2F0000000000000-0000011678218?Signature=lytNriFMpMscBi5X405hhJzYc98%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",8550
"Worthy_Keys_Tag_V2.mov",,"2017-04-26T17:45:54Z","","JiMnR4YTE6WfZoPuw4R7R_9MHCEpO1Ui","http://cms.ooyala.com/JiMnR4YTE6WfZoPuw4R7R_9MHCEpO1Ui%2F0000000000000-0000026764747?Signature=GKJp7mGh753JscGwlVVzQYhdhIk%3D&Expires=1518552038&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",20687
"Worthy_Keys_PreChorus_V2.mov",,"2017-04-26T17:45:54Z","","I5MnR4YTE6UTl7oMtCZaU9JlMDmHYq8Q","http://cms.ooyala.com/I5MnR4YTE6UTl7oMtCZaU9JlMDmHYq8Q%2F0000000000000-0000016133524?Signature=ZN4%2BI%2BHC4bLijXi3sVMcbe7eZQs%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",12053
"Worthy_Keys_Outro_V2.mov",,"2017-04-26T17:45:54Z","","I3MnR4YTE6aBnxUSsurF1xNYdhoShkCl","http://cms.ooyala.com/I3MnR4YTE6aBnxUSsurF1xNYdhoShkCl%2F0000000000000-0000030405622?Signature=OCp56dy9h1dSZ7gU%2BV5XFxnBpT0%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",23565
"Worthy_Keys_Intro_V2.mov",,"2017-04-26T17:45:54Z","","I1MnR4YTE6vvKOJwXb4duI4QVkFoNSAH","http://cms.ooyala.com/I1MnR4YTE6vvKOJwXb4duI4QVkFoNSAH%2F0000000000000-0000024656491?Signature=PX3DFUBQoe9vyLt4qqLC%2FcYtsKE%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",18893
"Worthy_Keys_Chorus_3_V2.mov",,"2017-04-26T17:45:54Z","","IzMnR4YTE6bXjqA_HmEYUzPXso1pRtzg","http://cms.ooyala.com/IzMnR4YTE6bXjqA_HmEYUzPXso1pRtzg%2F0000000000000-0000046281779?Signature=MGLrESgjGZP27MqbRtcoJzwaZ7Y%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",36453
"Worthy_Keys_Chorus_2_V2.mov",,"2017-04-26T17:45:54Z","","IxMnR4YTE6aypoftY9YccwJof-E4DFas","http://cms.ooyala.com/IxMnR4YTE6aypoftY9YccwJof-E4DFas%2F0000000000000-0000044775028?Signature=rlv%2FoAzEgenfp63Pfw7epAX5n6I%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",35076
"Worthy_Keys_Chorus_1_V2.mov",,"2017-04-26T17:45:54Z","","J5MXR4YTE6EzItbRDwPqiB9cJcC01Ifk","http://cms.ooyala.com/J5MXR4YTE6EzItbRDwPqiB9cJcC01Ifk%2F0000000000000-0000027853980?Signature=jBkEpZxZfsHbfv8IvT4eJtju4f0%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",21479
"Worthy_Keys_Bridge_V2.mov",,"2017-04-26T17:45:54Z","","J3MXR4YTE6Fp6fbTqszLrBiGBNKKjXcs","http://cms.ooyala.com/J3MXR4YTE6Fp6fbTqszLrBiGBNKKjXcs%2F0000000000000-0000044581839?Signature=4kxw2F5g4O37g4qed7O5hXVHCOM%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",35076
"Worthy_Drums_Verse_2_V1.mov",,"2017-04-26T17:45:53Z","","J1MXR4YTE6KwHOh7eSw-LxYv65l2zK-P","http://cms.ooyala.com/J1MXR4YTE6KwHOh7eSw-LxYv65l2zK-P%2F0000000000000-0000043762180?Signature=OgKlfxiOGn4tLxQtFybFOd1IVb4%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",33992
"Worthy_Drums_Turn_2_V1.mov",,"2017-04-26T17:45:53Z","","JzMXR4YTE63zV0y_heMy6JhYlDoYyOue","http://cms.ooyala.com/JzMXR4YTE63zV0y_heMy6JhYlDoYyOue%2F0000000000000-0000015366636?Signature=L3hag1S5h7V9t2zyZBaH6tjYtjs%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",11386
"Worthy_Drums_Verse_2_V1_1.mov",,"2017-04-26T17:45:53Z","","JxMXR4YTE6OALKDNYitJRhCtMRmnfkBL","http://cms.ooyala.com/JxMXR4YTE6OALKDNYitJRhCtMRmnfkBL%2F0000000000000-0000048252667?Signature=JjTg%2BZvW73i4uo6kxmd6EoA8xUs%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",37579
"Worthy_Drums_Turn_1_V1.mov",,"2017-04-26T17:45:53Z","","JvMXR4YTE6coGuxd3vNvOVsBe636CE-c","http://cms.ooyala.com/JvMXR4YTE6coGuxd3vNvOVsBe636CE-c%2F0000000000000-0000014903973?Signature=vNx2nqvFnR21E8zPOqmA9%2BDV1BY%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",11052
"Worthy_Drums_Tag_V1.mov",,"2017-04-26T17:45:53Z","","JtMXR4YTE60-vC0BAmSaIF-IjJwKtzOt","http://cms.ooyala.com/JtMXR4YTE60-vC0BAmSaIF-IjJwKtzOt%2F0000000000000-0000027754476?Signature=TDJUcDh%2FJL6KFR1kQtoM%2FsKl90o%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",21271
"Worthy_Drums_Outro_V1.mov",,"2017-04-26T17:45:53Z","","JrMXR4YTE6mEelD_5vP0x5wIuZ871smf","http://cms.ooyala.com/JrMXR4YTE6mEelD_5vP0x5wIuZ871smf%2F0000000000000-0000023783118?Signature=H0baB7LqcW%2BVfwrHEV7uGNbDB3I%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",18059
"Worthy_Drums_PreChorus_V1.mov",,"2017-04-26T17:45:53Z","","JpMXR4YTE6v19g7QMKULdK9R20RtF3gc","http://cms.ooyala.com/JpMXR4YTE6v19g7QMKULdK9R20RtF3gc%2F0000000000000-0000018326539?Signature=lyEuTmufFue0onFWMIplwuOkUps%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",13763
"Worthy_Drums_Chorus_3_V1.mov",,"2017-04-26T17:45:53Z","","JnMXR4YTE6lIgJfv7vCDmjRynqDq5IlC","http://cms.ooyala.com/JnMXR4YTE6lIgJfv7vCDmjRynqDq5IlC%2F0000000000000-0000049695318?Signature=YMA5or8Fd9ZcXGxh5iggGh4%2FNAM%3D&Expires=1518552039&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",38621
"Worthy_Drums_Chorus_2_V1.mov",,"2017-04-26T17:45:53Z","","JlMXR4YTE6-2PTmiRKAhL6wp644pJxrn","http://cms.ooyala.com/JlMXR4YTE6-2PTmiRKAhL6wp644pJxrn%2F0000000000000-0000047948780?Signature=Wx%2BE70vputqjY8M%2BfToYnlLns0I%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",37245
"Worthy_Drums_Chorus_1_V1.mov",,"2017-04-26T17:45:53Z","","JjMXR4YTE6bHbnReRuceKQNoOBrA4fjw","http://cms.ooyala.com/JjMXR4YTE6bHbnReRuceKQNoOBrA4fjw%2F0000000000000-0000025293940?Signature=4KVbaXI1hTVGVoua6zxG%2BrM89i4%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",19394
"Worthy_Drums_Bridge_V1.mov",,"2017-04-26T17:45:52Z","","9hMXR4YTE6B-BNs6mRXzoxIx_wbcUfuT","http://cms.ooyala.com/9hMXR4YTE6B-BNs6mRXzoxIx_wbcUfuT%2F0000000000000-0000048795108?Signature=5tXfL5YnMc1fwoM5wWk3MZtHuV8%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",37912
"Worthy_Bass_Verse_3_V1.mov",,"2017-04-26T17:45:52Z","","84MXR4YTE6s8aFZOTIresmsGvHjR2tlT","http://cms.ooyala.com/84MXR4YTE6s8aFZOTIresmsGvHjR2tlT%2F0000000000000-0000043415811?Signature=8xlq%2Btau8qWN9vh85urmioo7dUE%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",35076
"Worthy_Bass_Turn_2_V1.mov",,"2017-04-26T17:45:52Z","","82MXR4YTE65eW49QwVswp3SmvEEOpBHE","http://cms.ooyala.com/82MXR4YTE65eW49QwVswp3SmvEEOpBHE%2F0000000000000-0000016627857?Signature=g6vR0uiINp5FJLWQXT3fiTbpWi0%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",12512
"Worthy_Bass_Turn_1_V1.mov",,"2017-04-26T17:45:52Z","","80MXR4YTE6hg9O9oGDBarmqfRC3szMFL","http://cms.ooyala.com/80MXR4YTE6hg9O9oGDBarmqfRC3szMFL%2F0000000000000-0000015666500?Signature=m0aVMQfXGz7LMYx%2FwA%2BBTuXV24Q%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",11761
"Worthy_Bass_Verse_2_V1.mov",,"2017-04-26T17:45:52Z","","8yMXR4YTE6_UvesTJ_Yk0Ttr8u1s1kIU","http://cms.ooyala.com/8yMXR4YTE6_UvesTJ_Yk0Ttr8u1s1kIU%2F0000000000000-0000044971200?Signature=BDXOJ9oPLlV0DhsFHZDSeO2M%2FyY%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",34951
"Worthy_Bass_Chorus_3_V1.mov",,"2017-04-26T17:45:52Z","","8wMXR4YTE6OyzCDdxnbETF8SkNmV8cco","http://cms.ooyala.com/8wMXR4YTE6OyzCDdxnbETF8SkNmV8cco%2F0000000000000-0000043152419?Signature=R4hagud%2B18ktUw%2BgDfhOnX%2FkvKE%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",33867
"Worthy_Bass_Outro_V1.mov",,"2017-04-26T17:45:52Z","","94MHR4YTE6_82RVgBruNDqmAGwENUYkt","http://cms.ooyala.com/94MHR4YTE6_82RVgBruNDqmAGwENUYkt%2F0000000000000-0000030474146?Signature=axmbgpk8%2Bl9duHV2mVqOW6rC5PA%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",23356
"Worthy_Bass_Tag_V1.mov",,"2017-04-26T17:45:52Z","","92MHR4YTE6Z1ihF5T9NgirQBF3Djd1nk","http://cms.ooyala.com/92MHR4YTE6Z1ihF5T9NgirQBF3Djd1nk%2F0000000000000-0000035101298?Signature=2aB9JYDGnls08VTPwgtExoibFjw%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",27110
"Worthy_Bass_Chorus_1_V1.mov",,"2017-04-26T17:45:52Z","","90MHR4YTE6xMeRRcZHbtlfAopNrv9ZWV","http://cms.ooyala.com/90MHR4YTE6xMeRRcZHbtlfAopNrv9ZWV%2F0000000000000-0000030836539?Signature=%2FBTyhxnCj%2BQ%2Fq9bUdOf6sLG2%2BUU%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",23648
"Worthy_Bass_Chorus_2_V1.mov",,"2017-04-26T17:45:52Z","","9yMHR4YTE6yB7BKdMja8xqfWKgnqq73n","http://cms.ooyala.com/9yMHR4YTE6yB7BKdMja8xqfWKgnqq73n%2F0000000000000-0000044427393?Signature=BvCsZogTyVuG%2Fu5ZQsuuz4AXO6A%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",34576
"Worthy_Bass_Bridge_V1.mov",,"2017-04-26T17:45:52Z","","9wMHR4YTE6ND9KX7vJ9ni5OJG-Rp1JSP","http://cms.ooyala.com/9wMHR4YTE6ND9KX7vJ9ni5OJG-Rp1JSP%2F0000000000000-0000044667625?Signature=bkf8wK8xY1zjI%2BazhP8q8lRi5ko%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",34993
"SeeMeThrough_LeadGuitar_Verse_1_V1.mov",,"2017-04-25T19:41:43Z","","5wOWV4YTE688TOPmKUqmDpBAxGVi1GK2","http://cms.ooyala.com/5wOWV4YTE688TOPmKUqmDpBAxGVi1GK2%2F0000000000000-0000068282335?Signature=1%2Fd94lw5WOZnoMnFIhLiJvuCxp8%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",53678
"SeeMeThrough_LeadGuitar_Turn_2_V1.mov",,"2017-04-25T19:41:43Z","","5uOWV4YTE6iiLKo25oWllKrLyY4EZoxy","http://cms.ooyala.com/5uOWV4YTE6iiLKo25oWllKrLyY4EZoxy%2F0000000000000-0000018808631?Signature=uYdvs2wMlrYF11ijAtLLOVhKRxw%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",14347
"SeeMeThrough_LeadGuitar_Outro_V1.mov",,"2017-04-25T19:41:43Z","","5sOWV4YTE6nOsp-l1UvbE6SYFsADSkqD","http://cms.ooyala.com/5sOWV4YTE6nOsp-l1UvbE6SYFsADSkqD%2F0000000000000-0000025024752?Signature=wynAvxdtBOjr9y5RNe0Gjj%2FcQQg%3D&Expires=1518552040&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",19269
"SeeMeThrough_LeadGuitar_Turn_1_V1.mov",,"2017-04-25T19:41:43Z","","5qOWV4YTE6g7w7VlRFTek7P6ABhaf79y","http://cms.ooyala.com/5qOWV4YTE6g7w7VlRFTek7P6ABhaf79y%2F0000000000000-0000025116558?Signature=CaVy5nS6wCPE%2By%2Bx01AxznkUP6M%3D&Expires=1518552041&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",19477
"SeeMeThrough_LeadGuitar_Intro_V1.mov",,"2017-04-25T19:41:43Z","","5oOWV4YTE6d_vbh-vS_6G4kUZ9EzwoE5","http://cms.ooyala.com/5oOWV4YTE6d_vbh-vS_6G4kUZ9EzwoE5%2F0000000000000-0000030078217?Signature=m89q3diSwtcEC3gKcjOaifg6DEs%3D&Expires=1518552041&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",23273
"SeeMeThrough_LeadGuitar_Chorus_3_V1.mov",,"2017-04-25T19:41:43Z","","5mOWV4YTE6XxOTs0BdKoV6oz5Q-RVhHE","http://cms.ooyala.com/5mOWV4YTE6XxOTs0BdKoV6oz5Q-RVhHE%2F0000000000000-0000074762200?Signature=TrBuMJROJaM5LMK3Ffr%2F1ylutrY%3D&Expires=1518552041&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",59184
"SeeMeThrough_LeadGuitar_Chorus_2_V1.mov",,"2017-04-25T19:41:42Z","","NkOWV4YTE6FYS4aGwhl8eH96Jd2Pb5OE","http://cms.ooyala.com/NkOWV4YTE6FYS4aGwhl8eH96Jd2Pb5OE%2F0000000000000-0000050860002?Signature=4VlGDAovnBCSCszED04HNTbHp98%3D&Expires=1518552041&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",39914
"SeeMeThrough_LeadGuitar_Chorus_1_V1.mov",,"2017-04-25T19:41:42Z","","NiOWV4YTE6g0JTvE2YSSBm5MIoC9sDLR","http://cms.ooyala.com/NiOWV4YTE6g0JTvE2YSSBm5MIoC9sDLR%2F0000000000000-0000042415590?Signature=KhiGTvAixf%2FM6fIx7hfOJm9SrxY%3D&Expires=1518552041&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",33283
"SeeMeThrough_Keys_Verse_2_V1.mov",,"2017-04-25T19:41:42Z","","M5OWV4YTE6a8BIdmmW4d-OLDKXDjjkoS","http://cms.ooyala.com/M5OWV4YTE6a8BIdmmW4d-OLDKXDjjkoS%2F0000000000000-0000040576247?Signature=ae6J1a674GDDW%2BkeZfz9EPoFS8E%3D&Expires=1518552041&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",31656
